HPO_id	phenotype_group_k1000	phenotype_group_k1500
HP:0032864	210	1312
HP:0032865	436	436
HP:0032866	107	770
HP:0032867	107	519
HP:0032868	107	519
HP:0032869	436	436
HP:0032870	334	363
HP:0032871	334	668
HP:0032872	334	363
HP:0032873	210	1312
HP:0032874	334	363
HP:0032875	334	363
HP:0032876	334	363
HP:0032877	210	1312
HP:0032878	210	1312
HP:0032879	334	363
HP:0032880	210	1312
HP:0032881	334	668
HP:0032882	334	363
HP:0032883	334	363
HP:0032884	210	1312
HP:0032885	334	363
HP:0032886	334	363
HP:0032887	147	278
HP:0032888	334	363
HP:0032889	210	1312
HP:0032890	210	1312
HP:0032891	147	278
HP:0032892	466	466
HP:0032893	466	466
HP:0032894	466	466
HP:0032895	466	466
HP:0032896	363	1381
HP:0032897	210	1312
HP:0032898	984	984
HP:0032899	984	984
HP:0032900	984	984
HP:0032901	984	984
HP:0032902	984	984
HP:0032903	984	984
HP:0032904	984	984
HP:0032905	984	984
HP:0032906	984	984
HP:0032907	984	984
HP:0032908	984	984
HP:0032909	984	984
HP:0032910	984	984
HP:0032911	984	984
HP:0032912	984	984
HP:0032913	984	984
HP:0032914	984	984
HP:0032915	984	984
HP:0032916	984	984
HP:0032917	984	984
HP:0032918	984	984
HP:0032919	984	984
HP:0032920	984	984
HP:0032921	984	984
HP:0032922	984	984
HP:0032923	984	984
HP:0032924	984	984
HP:0032925	984	984
HP:0032926	984	984
HP:0032927	984	984
HP:0032928	966	966
HP:0032929	21	291
HP:0032930	21	291
HP:0032931	334	363
HP:0032932	358	494
HP:0032933	321	51
HP:0032934	96	124
HP:0032935	268	1463
HP:0032936	66	12
HP:0032937	66	12
HP:0032938	66	12
HP:0032939	66	12
HP:0032940	66	12
HP:0032941	66	12
HP:0032942	66	12
HP:0032943	589	1180
HP:0032944	43	1384
HP:0040004	124	405
HP:0040007	427	106
HP:0040008	361	180
HP:0040009	92	53
HP:0040010	710	354
HP:0040011	710	354
HP:0040012	886	886
HP:0040013	595	297
HP:0040014	595	297
HP:0040015	588	1440
HP:0040016	72	1062
HP:0040017	72	1062
HP:0040018	424	94
HP:0040019	100	1468
HP:0040020	100	146
HP:0040021	328	163
HP:0040022	100	146
HP:0040023	328	163
HP:0040024	98	72
HP:0040025	120	574
HP:0040030	179	332
HP:0040031	179	332
HP:0040032	734	734
HP:0040033	247	160
HP:0040034	247	160
HP:0040035	247	160
HP:0040036	44	1175
HP:0040039	44	1262
HP:0040040	44	1262
HP:0040042	593	593
HP:0040043	593	593
HP:0040044	275	275
HP:0040045	275	275
HP:0040046	275	275
HP:0040047	275	275
HP:0040049	152	1268
HP:0040050	112	316
HP:0040051	112	316
HP:0040052	112	316
HP:0040053	112	316
HP:0040054	112	316
HP:0040055	112	316
HP:0040056	112	1148
HP:0040057	34	57
HP:0040059	140	189
HP:0040061	224	353
HP:0040062	224	282
HP:0040063	9	62
HP:0040064	314	171
HP:0040068	177	1354
HP:0040069	803	803
HP:0040070	6	614
HP:0040071	224	282
HP:0040072	224	353
HP:0040073	224	282
HP:0040075	483	483
HP:0040078	761	761
HP:0040079	341	341
HP:0040080	33	1168
HP:0040081	800	800
HP:0040082	66	1032
HP:0040083	7	5
HP:0040084	772	772
HP:0040085	772	772
HP:0040086	483	483
HP:0040087	378	1114
HP:0040088	212	516
HP:0040089	665	1331
HP:0040090	302	302
HP:0040091	33	1168
HP:0040092	33	1168
HP:0040093	33	1168
HP:0040095	33	680
HP:0040096	789	789
HP:0040097	33	680
HP:0040098	91	154
HP:0040099	302	302
HP:0040100	302	302
HP:0040101	559	120
HP:0040102	559	120
HP:0040103	559	120
HP:0040104	559	120
HP:0040106	809	809
HP:0040107	809	809
HP:0040108	809	809
HP:0040109	809	809
HP:0040110	809	809
HP:0040111	33	680
HP:0040112	33	476
HP:0040113	113	314
HP:0040114	303	303
HP:0040115	302	302
HP:0040116	302	302
HP:0040117	302	302
HP:0040118	302	302
HP:0040119	949	949
HP:0040120	303	303
HP:0040121	303	303
HP:0040122	303	303
HP:0040123	303	303
HP:0040124	302	302
HP:0040126	378	1439
HP:0040127	11	1119
HP:0040128	11	1119
HP:0040129	64	533
HP:0040130	300	327
HP:0040131	64	533
HP:0040132	64	533
HP:0040133	227	213
HP:0040134	25	101
HP:0040135	300	327
HP:0040137	306	32
HP:0040138	374	186
HP:0040139	54	74
HP:0040140	533	3
HP:0040141	7	5
HP:0040142	358	494
HP:0040143	500	500
HP:0040144	255	511
HP:0040145	735	1472
HP:0040146	735	1472
HP:0040147	735	1472
HP:0040148	954	954
HP:0040149	608	608
HP:0040150	29	47
HP:0040151	29	47
HP:0040154	306	32
HP:0040155	817	408
HP:0040156	817	408
HP:0040157	115	1291
HP:0040158	115	1291
HP:0040159	417	717
HP:0040160	823	205
HP:0040161	823	205
HP:0040162	92	53
HP:0040163	72	1430
HP:0040164	602	602
HP:0040165	866	866
HP:0040166	866	866
HP:0040167	91	665
HP:0040168	192	1172
HP:0040169	524	524
HP:0040170	524	524
HP:0040171	998	998
HP:0040172	213	132
HP:0040173	449	1498
HP:0040174	449	1498
HP:0040175	358	494
HP:0040176	464	115
HP:0040177	464	115
HP:0040178	464	115
HP:0040179	464	115
HP:0040180	92	53
HP:0040181	784	391
HP:0040182	2	1001
HP:0040183	494	2
HP:0040184	707	707
HP:0040185	20	1026
HP:0040186	306	1200
HP:0040187	74	91
HP:0040188	587	1176
HP:0040189	296	296
HP:0040190	296	296
HP:0040191	918	458
HP:0040192	266	17
HP:0040194	745	1492
HP:0040195	175	779
HP:0040196	693	1387
HP:0040197	278	658
HP:0040198	266	1372
HP:0040200	134	1136
HP:0040201	134	1136
HP:0040202	892	892
HP:0040203	668	1337
HP:0040204	668	1337
HP:0040205	668	1337
HP:0040206	170	465
HP:0040207	668	1337
HP:0040208	668	1337
HP:0040209	668	1337
HP:0040210	170	465
HP:0040211	135	40
HP:0040212	924	461
HP:0040213	191	486
HP:0040214	691	691
HP:0040215	691	691
HP:0040216	691	691
HP:0040217	28	1069
HP:0040218	665	1331
HP:0040219	665	1331
HP:0040220	884	884
HP:0040221	884	884
HP:0040222	684	684
HP:0040223	457	457
HP:0040224	725	362
HP:0040225	819	819
HP:0040226	680	339
HP:0040227	680	339
HP:0040228	326	39
HP:0040229	680	339
HP:0040230	680	339
HP:0040231	339	102
HP:0040232	339	102
HP:0040233	680	339
HP:0040234	680	339
HP:0040235	576	576
HP:0040236	725	362
HP:0040237	819	819
HP:0040238	682	682
HP:0040239	680	339
HP:0040240	819	819
HP:0040241	796	796
HP:0040242	80	374
HP:0040243	725	362
HP:0040244	680	339
HP:0040245	680	339
HP:0040246	680	339
HP:0040247	725	362
HP:0040248	725	362
HP:0040249	725	362
HP:0040250	4	503
HP:0040251	461	46
HP:0040252	649	649
HP:0040253	649	649
HP:0040254	649	649
HP:0040255	649	649
HP:0040256	694	346
HP:0040257	694	346
HP:0040258	694	346
HP:0040259	694	346
HP:0040260	694	346
HP:0040261	694	346
HP:0040262	302	302
HP:0040263	221	677
HP:0040264	387	68
HP:0040265	348	348
HP:0040266	348	348
HP:0040267	348	348
HP:0040268	302	302
HP:0040269	302	302
HP:0040270	460	6
HP:0040272	31	69
HP:0040273	230	1127
HP:0040274	230	1127
HP:0040275	230	620
HP:0040276	230	620
HP:0040277	430	430
HP:0040278	266	17
HP:0040286	80	374
HP:0040287	80	374
HP:0040288	670	670
HP:0040289	473	236
HP:0040291	80	374
HP:0040292	32	367
HP:0040293	32	367
HP:0040294	449	1045
HP:0040295	426	426
HP:0040296	422	422
HP:0040297	203	228
HP:0040298	89	469
HP:0040299	443	1163
HP:0040300	443	1163
HP:0040301	43	1064
HP:0040302	73	1084
HP:0040303	300	327
HP:0040304	938	938
HP:0040305	241	821
HP:0040306	241	821
HP:0040307	241	821
HP:0040308	241	821
HP:0040309	221	677
HP:0040310	452	452
HP:0040311	452	452
HP:0040312	452	452
HP:0040313	452	452
HP:0040314	160	378
HP:0040315	155	8
HP:0040317	43	1490
HP:0040318	43	1490
HP:0040319	43	1490
HP:0040320	43	1490
HP:0040321	43	1490
HP:0040322	43	1490
HP:0040323	824	824
HP:0040324	306	1200
HP:0040325	306	1200
HP:0040326	278	658
HP:0040327	278	658
HP:0040328	48	45
HP:0040329	48	45
HP:0040330	48	45
HP:0040331	48	45
HP:0040332	48	45
HP:0040333	48	45
HP:0040334	558	1118
HP:0041042	576	576
HP:0041043	279	188
HP:0041044	932	932
HP:0041045	576	576
HP:0041046	576	576
HP:0041047	609	304
HP:0041048	583	583
HP:0041049	78	1116
HP:0041050	14	619
HP:0045001	390	192
HP:0045002	390	192
HP:0045003	76	986
HP:0045004	390	1378
HP:0045005	398	198
HP:0045006	995	995
HP:0045007	312	77
HP:0045008	224	282
HP:0045009	224	282
HP:0045010	41	675
HP:0045011	43	41
HP:0045012	867	867
HP:0045014	464	115
HP:0045017	55	944
HP:0045018	422	422
HP:0045025	534	266
HP:0045026	833	833
HP:0045027	833	833
HP:0045028	86	612
HP:0045029	531	411
HP:0045034	589	1180
HP:0045035	43	1322
HP:0045036	43	1322
HP:0045037	717	1436
HP:0045038	774	95
HP:0045039	610	1222
HP:0045040	358	494
HP:0045041	358	494
HP:0045042	242	1173
HP:0045043	242	1173
HP:0045044	242	1173
HP:0045045	418	418
HP:0045046	227	213
HP:0045047	28	1069
HP:0045048	28	1069
HP:0045049	117	1134
HP:0045050	117	1134
HP:0045051	117	1134
HP:0045052	659	659
HP:0045053	659	659
HP:0045054	659	659
HP:0045055	754	754
HP:0045056	227	1307
HP:0045057	227	1307
HP:0045058	46	513
HP:0045059	461	1376
HP:0045060	69	529
HP:0045061	25	101
HP:0045063	173	252
HP:0045073	528	263
HP:0045074	422	422
HP:0045075	422	422
HP:0045079	807	807
HP:0045080	12	924
HP:0045081	246	1318
HP:0045082	246	1318
HP:0045084	954	954
HP:0045085	717	1436
HP:0045086	171	442
HP:0045087	391	281
HP:0100000	61	1122
HP:0100001	56	1156
HP:0100002	470	438
HP:0100003	567	0
HP:0100004	56	1156
HP:0100005	56	1156
HP:0100006	84	317
HP:0100007	987	987
HP:0100008	987	987
HP:0100009	84	1074
HP:0100010	84	1074
HP:0100011	351	351
HP:0100012	351	351
HP:0100013	115	92
HP:0100014	152	1268
HP:0100015	806	200
HP:0100016	567	0
HP:0100017	77	1054
HP:0100018	618	618
HP:0100019	618	618
HP:0100020	77	1054
HP:0100021	7	5
HP:0100022	7	5
HP:0100023	408	1397
HP:0100024	66	1032
HP:0100025	394	196
HP:0100026	744	371
HP:0100027	571	571
HP:0100028	188	276
HP:0100029	188	276
HP:0100030	188	276
HP:0100031	266	17
HP:0100033	408	477
HP:0100034	408	477
HP:0100035	408	477
HP:0100036	164	462
HP:0100037	787	393
HP:0100038	524	524
HP:0100039	164	462
HP:0100040	424	1219
HP:0100041	619	76
HP:0100042	222	1216
HP:0100043	222	1216
HP:0100044	304	151
HP:0100045	651	651
HP:0100046	651	651
HP:0100047	651	651
HP:0100048	651	651
HP:0100049	651	651
HP:0100050	651	651
HP:0100051	651	651
HP:0100052	651	651
HP:0100053	651	651
HP:0100054	651	651
HP:0100055	304	151
HP:0100056	304	151
HP:0100057	304	151
HP:0100058	304	151
HP:0100059	304	151
HP:0100060	304	151
HP:0100061	304	151
HP:0100062	304	151
HP:0100063	304	151
HP:0100064	304	151
HP:0100065	304	151
HP:0100066	562	562
HP:0100067	562	562
HP:0100068	562	562
HP:0100069	562	562
HP:0100070	562	562
HP:0100071	562	562
HP:0100072	562	562
HP:0100073	562	562
HP:0100074	562	562
HP:0100075	562	562
HP:0100076	562	562
HP:0100077	564	564
HP:0100078	564	564
HP:0100079	564	564
HP:0100080	564	564
HP:0100081	564	564
HP:0100082	564	564
HP:0100083	564	564
HP:0100084	564	564
HP:0100085	564	564
HP:0100086	564	564
HP:0100087	564	564
HP:0100088	651	651
HP:0100089	651	651
HP:0100090	651	651
HP:0100091	304	151
HP:0100092	304	151
HP:0100093	304	151
HP:0100094	562	562
HP:0100095	562	562
HP:0100096	562	562
HP:0100097	564	564
HP:0100098	564	564
HP:0100099	564	564
HP:0100100	651	651
HP:0100101	651	651
HP:0100102	651	651
HP:0100103	651	651
HP:0100104	651	651
HP:0100105	651	651
HP:0100106	651	651
HP:0100107	651	651
HP:0100108	651	651
HP:0100109	651	651
HP:0100110	651	651
HP:0100111	651	651
HP:0100112	651	651
HP:0100113	651	651
HP:0100114	651	651
HP:0100115	651	651
HP:0100116	651	651
HP:0100117	651	651
HP:0100118	651	651
HP:0100119	651	651
HP:0100120	651	651
HP:0100121	651	651
HP:0100122	651	651
HP:0100123	651	651
HP:0100124	651	651
HP:0100125	651	651
HP:0100126	651	651
HP:0100127	651	651
HP:0100128	651	651
HP:0100129	651	651
HP:0100130	651	651
HP:0100131	651	651
HP:0100132	651	651
HP:0100133	344	1497
HP:0100134	344	1497
HP:0100135	304	151
HP:0100136	304	151
HP:0100137	304	151
HP:0100138	304	151
HP:0100139	304	151
HP:0100140	304	151
HP:0100141	304	151
HP:0100142	304	151
HP:0100143	304	151
HP:0100144	304	151
HP:0100145	304	151
HP:0100146	304	151
HP:0100147	304	151
HP:0100148	304	151
HP:0100149	304	151
HP:0100150	304	151
HP:0100151	304	151
HP:0100152	304	151
HP:0100153	304	151
HP:0100154	304	151
HP:0100155	304	151
HP:0100156	304	151
HP:0100157	304	151
HP:0100158	304	151
HP:0100159	304	151
HP:0100160	304	151
HP:0100161	304	151
HP:0100162	304	151
HP:0100163	304	151
HP:0100164	304	151
HP:0100165	304	151
HP:0100166	304	151
HP:0100167	304	151
HP:0100168	788	788
HP:0100169	562	562
HP:0100170	562	562
HP:0100171	562	562
HP:0100172	562	562
HP:0100173	562	562
HP:0100174	562	562
HP:0100175	562	562
HP:0100176	562	562
HP:0100177	562	562
HP:0100178	562	562
HP:0100179	562	562
HP:0100180	562	562
HP:0100181	562	562
HP:0100182	562	562
HP:0100183	562	562
HP:0100184	562	562
HP:0100185	562	562
HP:0100186	562	562
HP:0100187	562	562
HP:0100188	562	562
HP:0100189	562	562
HP:0100190	562	562
HP:0100191	562	562
HP:0100192	562	562
HP:0100193	562	562
HP:0100194	562	562
HP:0100195	562	562
HP:0100196	562	562
HP:0100197	562	562
HP:0100198	562	562
HP:0100199	562	562
HP:0100200	562	562
HP:0100201	562	562
HP:0100202	564	564
HP:0100203	564	564
HP:0100204	564	564
HP:0100205	564	564
HP:0100206	564	564
HP:0100207	564	564
HP:0100208	564	564
HP:0100209	564	564
HP:0100210	564	564
HP:0100211	564	564
HP:0100212	564	564
HP:0100213	564	564
HP:0100214	564	564
HP:0100215	564	564
HP:0100216	564	564
HP:0100217	564	564
HP:0100218	564	564
HP:0100219	564	564
HP:0100220	564	564
HP:0100221	564	564
HP:0100222	564	564
HP:0100223	564	564
HP:0100224	564	564
HP:0100225	564	564
HP:0100226	564	564
HP:0100227	564	564
HP:0100228	564	564
HP:0100229	564	564
HP:0100230	564	564
HP:0100231	564	564
HP:0100232	564	564
HP:0100233	564	564
HP:0100234	564	564
HP:0100235	421	104
HP:0100237	421	104
HP:0100238	343	343
HP:0100240	343	343
HP:0100241	224	353
HP:0100242	39	806
HP:0100243	39	806
HP:0100244	39	1085
HP:0100245	39	1085
HP:0100246	719	179
HP:0100247	321	51
HP:0100248	438	740
HP:0100249	80	374
HP:0100250	366	366
HP:0100251	84	1319
HP:0100252	177	71
HP:0100253	177	71
HP:0100254	177	71
HP:0100255	21	1029
HP:0100256	533	3
HP:0100257	177	1354
HP:0100258	479	191
HP:0100259	479	191
HP:0100260	479	191
HP:0100261	585	585
HP:0100262	421	104
HP:0100263	421	104
HP:0100264	421	104
HP:0100265	58	1181
HP:0100266	343	343
HP:0100267	319	319
HP:0100268	319	319
HP:0100269	319	319
HP:0100270	841	881
HP:0100271	780	194
HP:0100272	67	257
HP:0100273	230	620
HP:0100274	832	832
HP:0100275	232	450
HP:0100276	319	319
HP:0100277	319	319
HP:0100279	763	763
HP:0100280	145	1154
HP:0100281	763	763
HP:0100282	763	763
HP:0100283	852	425
HP:0100284	852	425
HP:0100285	852	425
HP:0100287	852	425
HP:0100288	7	1008
HP:0100289	331	331
HP:0100290	79	847
HP:0100291	79	847
HP:0100292	943	943
HP:0100293	156	394
HP:0100295	156	394
HP:0100296	156	394
HP:0100297	156	394
HP:0100298	156	394
HP:0100299	156	1230
HP:0100300	156	1230
HP:0100301	156	1230
HP:0100302	156	1230
HP:0100303	156	1230
HP:0100304	156	1230
HP:0100305	156	394
HP:0100306	156	1230
HP:0100307	712	712
HP:0100308	485	849
HP:0100309	563	140
HP:0100310	563	140
HP:0100311	510	399
HP:0100312	84	317
HP:0100313	278	658
HP:0100314	278	1462
HP:0100315	278	1462
HP:0100316	278	1462
HP:0100317	278	1462
HP:0100318	278	1462
HP:0100319	278	1462
HP:0100320	278	1462
HP:0100321	232	450
HP:0100322	214	214
HP:0100323	587	1176
HP:0100324	842	842
HP:0100326	342	84
HP:0100327	972	485
HP:0100328	76	294
HP:0100329	343	343
HP:0100333	502	502
HP:0100334	226	100
HP:0100335	502	502
HP:0100336	502	502
HP:0100337	226	100
HP:0100338	226	100
HP:0100339	598	240
HP:0100340	990	990
HP:0100341	990	990
HP:0100342	424	94
HP:0100343	424	94
HP:0100344	424	1219
HP:0100345	424	1219
HP:0100346	424	94
HP:0100347	424	94
HP:0100348	603	301
HP:0100349	603	301
HP:0100350	990	990
HP:0100351	603	301
HP:0100352	603	301
HP:0100353	603	301
HP:0100354	990	990
HP:0100355	603	301
HP:0100356	603	301
HP:0100357	603	301
HP:0100358	990	990
HP:0100359	603	301
HP:0100360	573	1177
HP:0100362	619	76
HP:0100363	178	195
HP:0100364	818	50
HP:0100366	619	76
HP:0100367	178	195
HP:0100368	818	50
HP:0100369	619	76
HP:0100370	178	195
HP:0100371	818	50
HP:0100372	619	76
HP:0100373	178	195
HP:0100374	818	50
HP:0100375	142	322
HP:0100376	178	195
HP:0100377	142	629
HP:0100378	619	76
HP:0100379	178	195
HP:0100380	818	50
HP:0100381	130	1144
HP:0100382	130	1144
HP:0100383	130	1144
HP:0100384	130	1144
HP:0100385	178	195
HP:0100386	142	629
HP:0100387	130	1144
HP:0100388	130	1144
HP:0100389	619	76
HP:0100390	178	195
HP:0100391	818	50
HP:0100392	619	76
HP:0100393	178	195
HP:0100394	818	50
HP:0100395	142	322
HP:0100396	178	195
HP:0100397	818	50
HP:0100398	619	76
HP:0100399	178	195
HP:0100400	818	50
HP:0100401	619	76
HP:0100402	178	1164
HP:0100403	960	960
HP:0100404	142	322
HP:0100405	142	322
HP:0100406	142	629
HP:0100407	619	76
HP:0100408	178	195
HP:0100409	818	50
HP:0100410	619	76
HP:0100411	178	1164
HP:0100412	960	960
HP:0100413	142	322
HP:0100414	142	322
HP:0100415	142	629
HP:0100416	619	76
HP:0100417	178	195
HP:0100418	818	50
HP:0100419	619	76
HP:0100420	178	1164
HP:0100421	960	960
HP:0100422	142	322
HP:0100423	142	322
HP:0100424	142	629
HP:0100425	803	803
HP:0100426	178	195
HP:0100427	803	803
HP:0100428	803	803
HP:0100429	178	195
HP:0100430	142	629
HP:0100431	619	76
HP:0100432	178	195
HP:0100433	803	803
HP:0100434	748	748
HP:0100435	748	748
HP:0100436	748	748
HP:0100437	748	748
HP:0100438	748	748
HP:0100439	748	748
HP:0100440	748	748
HP:0100441	748	748
HP:0100442	748	748
HP:0100443	845	845
HP:0100444	178	195
HP:0100445	845	845
HP:0100446	845	845
HP:0100447	178	195
HP:0100448	845	845
HP:0100449	845	845
HP:0100450	178	195
HP:0100451	845	845
HP:0100452	346	85
HP:0100453	346	85
HP:0100454	346	85
HP:0100455	346	85
HP:0100456	346	85
HP:0100457	346	85
HP:0100458	346	85
HP:0100459	346	85
HP:0100460	346	85
HP:0100461	299	149
HP:0100462	299	149
HP:0100463	299	149
HP:0100464	299	149
HP:0100465	299	149
HP:0100466	299	149
HP:0100467	299	149
HP:0100468	299	149
HP:0100469	299	149
HP:0100470	421	104
HP:0100471	421	104
HP:0100472	421	104
HP:0100473	421	104
HP:0100474	421	104
HP:0100475	421	104
HP:0100476	421	104
HP:0100477	421	104
HP:0100478	421	104
HP:0100480	421	104
HP:0100481	421	104
HP:0100482	421	104
HP:0100483	421	104
HP:0100484	385	385
HP:0100485	385	385
HP:0100486	385	385
HP:0100487	385	385
HP:0100488	247	160
HP:0100489	421	104
HP:0100490	276	137
HP:0100491	343	343
HP:0100492	603	301
HP:0100493	170	465
HP:0100494	536	1073
HP:0100495	536	1073
HP:0100496	378	330
HP:0100497	378	330
HP:0100498	424	94
HP:0100499	424	94
HP:0100500	424	94
HP:0100501	979	979
HP:0100502	378	1439
HP:0100503	378	330
HP:0100504	378	330
HP:0100505	378	330
HP:0100506	378	330
HP:0100507	378	1114
HP:0100508	173	252
HP:0100509	173	252
HP:0100510	173	252
HP:0100511	173	252
HP:0100512	173	252
HP:0100513	173	252
HP:0100514	173	252
HP:0100515	609	304
HP:0100516	163	355
HP:0100517	777	777
HP:0100518	609	304
HP:0100519	948	473
HP:0100520	948	473
HP:0100521	894	446
HP:0100522	894	446
HP:0100523	25	101
HP:0100524	177	1354
HP:0100525	542	542
HP:0100526	470	1442
HP:0100527	470	438
HP:0100528	470	1442
HP:0100529	47	1452
HP:0100530	233	116
HP:0100531	716	716
HP:0100532	258	911
HP:0100533	258	911
HP:0100534	94	1261
HP:0100535	260	1162
HP:0100536	531	411
HP:0100537	531	411
HP:0100538	138	223
HP:0100539	138	1419
HP:0100540	138	1419
HP:0100541	399	49
HP:0100542	14	1011
HP:0100543	849	1438
HP:0100544	56	1339
HP:0100545	50	1046
HP:0100546	786	786
HP:0100547	278	658
HP:0100548	957	957
HP:0100550	585	585
HP:0100551	470	1442
HP:0100552	470	1442
HP:0100553	721	721
HP:0100554	474	117
HP:0100555	721	721
HP:0100556	721	721
HP:0100557	721	721
HP:0100558	474	117
HP:0100559	721	721
HP:0100560	474	117
HP:0100561	31	69
HP:0100562	31	69
HP:0100563	31	69
HP:0100564	31	69
HP:0100565	31	69
HP:0100566	31	69
HP:0100568	266	17
HP:0100569	396	396
HP:0100570	289	108
HP:0100571	103	1093
HP:0100572	103	1093
HP:0100573	103	1093
HP:0100574	230	88
HP:0100575	230	88
HP:0100576	740	376
HP:0100577	542	542
HP:0100578	9	144
HP:0100579	71	284
HP:0100580	230	88
HP:0100581	14	54
HP:0100582	941	941
HP:0100583	124	405
HP:0100584	939	939
HP:0100585	71	1233
HP:0100586	201	24
HP:0100587	412	412
HP:0100588	412	412
HP:0100589	723	1447
HP:0100590	723	1447
HP:0100592	567	0
HP:0100593	366	366
HP:0100594	145	904
HP:0100595	482	613
HP:0100596	34	1139
HP:0100598	155	8
HP:0100599	412	412
HP:0100600	756	756
HP:0100601	684	684
HP:0100602	684	684
HP:0100603	684	684
HP:0100604	784	391
HP:0100605	470	438
HP:0100606	470	438
HP:0100607	468	468
HP:0100608	468	468
HP:0100610	127	127
HP:0100611	126	1087
HP:0100612	548	548
HP:0100614	80	374
HP:0100615	23	510
HP:0100616	23	262
HP:0100617	23	262
HP:0100618	46	368
HP:0100619	187	25
HP:0100620	23	262
HP:0100621	23	262
HP:0100622	684	684
HP:0100623	412	412
HP:0100624	412	412
HP:0100625	140	1090
HP:0100626	313	627
HP:0100627	412	412
HP:0100628	145	904
HP:0100629	218	109
HP:0100630	470	438
HP:0100631	291	1080
HP:0100632	615	1232
HP:0100633	145	1154
HP:0100634	289	108
HP:0100635	753	753
HP:0100636	470	1442
HP:0100638	470	438
HP:0100639	241	821
HP:0100640	45	218
HP:0100641	291	1080
HP:0100642	289	654
HP:0100643	44	347
HP:0100644	44	347
HP:0100645	674	1350
HP:0100646	188	276
HP:0100647	215	1326
HP:0100648	548	548
HP:0100649	548	548
HP:0100650	160	378
HP:0100651	273	733
HP:0100653	931	931
HP:0100654	931	931
HP:0100656	253	1380
HP:0100657	253	1380
HP:0100658	531	411
HP:0100659	563	140
HP:0100660	7	5
HP:0100661	832	832
HP:0100662	21	291
HP:0100663	33	1168
HP:0100665	155	8
HP:0100668	199	15
HP:0100669	254	899
HP:0100670	406	59
HP:0100671	406	59
HP:0100672	674	1350
HP:0100673	756	756
HP:0100674	756	756
HP:0100675	756	756
HP:0100676	756	756
HP:0100677	872	872
HP:0100678	970	970
HP:0100679	122	971
HP:0100681	145	904
HP:0100682	526	781
HP:0100684	662	662
HP:0100685	531	1383
HP:0100686	531	1383
HP:0100687	33	680
HP:0100689	124	1396
HP:0100690	124	579
HP:0100691	35	1286
HP:0100692	35	1286
HP:0100693	621	279
HP:0100694	260	1162
HP:0100695	9	1451
HP:0100697	39	806
HP:0100698	39	1085
HP:0100699	727	1456
HP:0100700	96	124
HP:0100701	96	124
HP:0100702	96	124
HP:0100703	408	1397
HP:0100704	740	1495
HP:0100705	197	48
HP:0100706	197	48
HP:0100707	197	48
HP:0100708	197	48
HP:0100709	197	48
HP:0100710	271	131
HP:0100711	597	1196
HP:0100712	864	864
HP:0100716	950	950
HP:0100717	489	489
HP:0100718	89	469
HP:0100719	350	350
HP:0100720	33	476
HP:0100721	833	833
HP:0100723	230	88
HP:0100724	725	362
HP:0100725	183	177
HP:0100726	91	154
